Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Growave raw rating (product.metafields.growave.raw_rating_string),Growave rounded rating (product.metafields.growave.rounded_rating_string),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
snoopy-bobblehead-classic-peanuts-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/snoopy-collectible-desk-toy.webp?v=1755579149,3,Snoopy Bobblehead – Classic Peanuts Collectible (12 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
snoopy-bobblehead-classic-peanuts-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/snoopy-dashboard-bobblehead.webp?v=1755579196,4,Snoopy Bobblehead – Classic Peanuts Collectible (12 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
pikachu-bobblehead-pokemon-electric-type-collectible-12-cm,Pikachu Bobblehead – Pokémon Electric-Type Collectible (12 CM),"<p data-start=""87"" data-end=""482"" class="""">Catch the adorable and electrifying charm of Pikachu with this 12 CM Bobblehead! Designed with bright yellow color, rosy cheeks, and a playful expression, this collectible is perfect for Pokémon fans, gamers, and collectors. Made from high-quality PVC, it’s a great desk decoration, car dashboard companion, or gift for any Pokémon lover!</p>
<p data-start=""484"" data-end=""499"" class="""">Features:</p>
<ul data-start=""500"" data-end=""756"">
<li data-start=""500"" data-end=""537"" class="""">
<p data-start=""502"" data-end=""537"" class="""">12 CM tall Pikachu bobblehead</p>
</li>
<li data-start=""538"" data-end=""587"" class="""">
<p data-start=""540"" data-end=""587"" class="""">Iconic Pokémon design with vibrant colors</p>
</li>
<li data-start=""588"" data-end=""639"" class="""">
<p data-start=""590"" data-end=""639"" class="""">Spring-mounted head for fun bobbling action</p>
</li>
<li data-start=""640"" data-end=""693"" class="""">
<p data-start=""642"" data-end=""693"" class="""">Durable PVC material for long-lasting display</p>
</li>
<li data-start=""694"" data-end=""756"" class="""">
<p data-start=""696"" data-end=""756"" class="""">Perfect for Pokémon fans, gamers, and anime collectors</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Cute Anime Desk Toy, DemonFlare Pokémon Collection, Electric-Type Pokémon Merchandise, Fun Dashboard Bobblehead, Pikachu Bobblehead, Pokémon Collectible Figure",true,Title,Default Title,,,,,,,,DFBHPOKMN01,0.0,shopify,100,deny,manual,375.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/pikachu-car-dashboard-bobblehead.webp?v=1755578845,1,Pikachu Bobblehead – Pokémon Electric-Type Collectible (12 CM) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,200.00,active
pikachu-bobblehead-pokemon-electric-type-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/cute-pikachu-bobblehead-figure.webp?v=1755578894,2,Pikachu Bobblehead – Pokémon Electric-Type Collectible (12 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
pikachu-bobblehead-pokemon-electric-type-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/pikachu-bobblehead-toy.webp?v=1755578944,3,Pikachu Bobblehead – Pokémon Electric-Type Collectible (12 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
pikachu-bobblehead-pokemon-electric-type-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/pokemon-pikachu-desk-decoration.webp?v=1755578998,4,Pikachu Bobblehead – Pokémon Electric-Type Collectible (12 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
shinchan-bobblehead-cute-funny-anime-collectible-12-cm,Shinchan Bobblehead – Cute & Funny Anime Collectible (12 CM),"<p data-start=""85"" data-end=""519"" class="""">Bring the mischievous charm of Shinchan to your collection with this 12 CM Bobblehead! Featuring his iconic red shirt, cheeky expression, and playful pose, this adorable anime figure is a must-have for Shinchan fans, anime lovers, and collectors. Made from high-quality PVC, it's perfect as a desk decoration, car dashboard ornament, or a fun gift for any anime enthusiast!</p>
<p data-start=""521"" data-end=""536"" class="""">Features:</p>
<ul data-start=""537"" data-end=""787"">
<li data-start=""537"" data-end=""575"" class="""">
<p data-start=""539"" data-end=""575"" class="""">12 CM tall Shinchan bobblehead</p>
</li>
<li data-start=""576"" data-end=""619"" class="""">
<p data-start=""578"" data-end=""619"" class="""">Detailed design with vibrant colors</p>
</li>
<li data-start=""620"" data-end=""671"" class="""">
<p data-start=""622"" data-end=""671"" class="""">Spring-mounted head for fun bobbling action</p>
</li>
<li data-start=""672"" data-end=""725"" class="""">
<p data-start=""674"" data-end=""725"" class="""">Durable PVC material for long-lasting display</p>
</li>
<li data-start=""726"" data-end=""787"" class="""">
<p data-start=""728"" data-end=""787"" class="""">Ideal for anime fans, Shinchan lovers, and collectors</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Anime Merchandise, Cartoon Collectible Figure, Cute Anime Desk Toy, DemonFlare Anime Collection, Funny Dashboard Bobblehead, Shinchan Bobblehead",true,Title,Default Title,,,,,,,,DFBHSINCHN01,0.0,shopify,100,deny,manual,375.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/cartoon-shinchan-bobblehead.webp?v=1755578647,1,Shinchan Bobblehead – Cute & Funny Anime Collectible (12 CM) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,200.00,active
shinchan-bobblehead-cute-funny-anime-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/funny-shinchan-dashboard-figure.webp?v=1755578697,2,Shinchan Bobblehead – Cute & Funny Anime Collectible (12 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
shinchan-bobblehead-cute-funny-anime-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/shinchan-bobblehead-toy.webp?v=1755578748,3,Shinchan Bobblehead – Cute & Funny Anime Collectible (12 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
shinchan-bobblehead-cute-funny-anime-collectible-12-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/shinchan-collectible-desk-toy.webp?v=1755578795,4,Shinchan Bobblehead – Cute & Funny Anime Collectible (12 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
shusui-black-wooden-katana-samurai-sword-replica-103-cm,Shusui Black Wooden Katana – Samurai Sword Replica (103 CM),"<p data-start=""84"" data-end=""573"" class="""">Unleash the spirit of the legendary samurai with this Shusui Black Wooden Katana (103 CM). Inspired by the iconic sword from One Piece, this beautifully crafted wooden replica features a sleek black blade with red detailing, a detailed tsuba (guard), and a textured handle for an authentic grip. Perfect for cosplay, display, or collection, this katana is a must-have for anime enthusiasts, sword collectors, and One Piece fans.</p>
<p data-start=""575"" data-end=""590"" class="""">Features:</p>
<ul data-start=""591"" data-end=""858"">
<li data-start=""591"" data-end=""639"" class="""">
<p data-start=""593"" data-end=""639"" class="""">103 CM long Shusui wooden katana replica</p>
</li>
<li data-start=""640"" data-end=""682"" class="""">
<p data-start=""642"" data-end=""682"" class="""">Sleek black blade with red accents</p>
</li>
<li data-start=""683"" data-end=""743"" class="""">
<p data-start=""685"" data-end=""743"" class="""">Intricately designed tsuba and hilt for authenticity</p>
</li>
<li data-start=""744"" data-end=""795"" class="""">
<p data-start=""746"" data-end=""795"" class="""">Lightweight yet durable wooden construction</p>
</li>
<li data-start=""796"" data-end=""858"" class="""">
<p data-start=""798"" data-end=""858"" class="""">Perfect for cosplay, decoration, and anime collections</p>
</li>
</ul>",DemonFlare,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Weapons > Collectible Swords > Samurai Collectible Swords,Katana,"Anime Cosplay Weapon, DemonFlare Anime Collection, One Piece Zoro Sword Replica, Samurai Sword Collectible, Shusui Wooden Katana, Wooden Katana Display Piece",true,Title,Default Title,,,,,,,,DFKTOP01,0.0,shopify,4,deny,manual,1799.00,2999.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/one-piece-zoro-katana-replica.webp?v=1755578431,1,Shusui Black Wooden Katana – Samurai Sword Replica (103 CM) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,999.00,active
shusui-black-wooden-katana-samurai-sword-replica-103-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/black-shusui-samurai-sword.webp?v=1755578484,2,Shusui Black Wooden Katana – Samurai Sword Replica (103 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
shusui-black-wooden-katana-samurai-sword-replica-103-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/zoro-black-shusui-katana.webp?v=1755578540,3,Shusui Black Wooden Katana – Samurai Sword Replica (103 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
shusui-black-wooden-katana-samurai-sword-replica-103-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/zoro-sword-collectible.webp?v=1755578592,4,Shusui Black Wooden Katana – Samurai Sword Replica (103 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
sandai-kitetsu-wooden-katana-cursed-samurai-sword-replica-103-cm,Sandai Kitetsu Wooden Katana – Cursed Samurai Sword Replica (103 CM),"<p data-start=""93"" data-end=""586"" class="""">Embrace the power of the cursed blade with this Sandai Kitetsu Wooden Katana (103 CM), inspired by Roronoa Zoro's sword from One Piece. This beautifully crafted wooden replica features a red blade with intricate black patterns, a uniquely designed guard, and a comfortable wrapped hilt for an authentic samurai feel. Perfect for cosplay, display, or collection, this katana is a must-have for anime enthusiasts and sword collectors.</p>
<p data-start=""588"" data-end=""603"" class="""">Features:</p>
<ul data-start=""604"" data-end=""884"">
<li data-start=""604"" data-end=""660"" class="""">
<p data-start=""606"" data-end=""660"" class="""">103 CM long Sandai Kitetsu wooden katana replica</p>
</li>
<li data-start=""661"" data-end=""707"" class="""">
<p data-start=""663"" data-end=""707"" class="""">Red blade with detailed black markings</p>
</li>
<li data-start=""708"" data-end=""765"" class="""">
<p data-start=""710"" data-end=""765"" class="""">Iconic tsuba (guard) design for an authentic look</p>
</li>
<li data-start=""766"" data-end=""817"" class="""">
<p data-start=""768"" data-end=""817"" class="""">Durable yet lightweight wooden construction</p>
</li>
<li data-start=""818"" data-end=""884"" class="""">
<p data-start=""820"" data-end=""884"" class="""">Perfect for cosplay, decoration, and One Piece collections</p>
</li>
</ul>",DemonFlare,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Weapons > Collectible Swords > Samurai Collectible Swords,Katana,"Anime Cosplay Weapon, Cursed Samurai Sword, DemonFlare Anime Collection, One Piece Zoro Sword Replica, Sandai Kitetsu Wooden Katana, Wooden Katana Collectible",true,Title,Default Title,,,,,,,,DFKTOP02,0.0,shopify,5,deny,manual,1799.00,2999.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/japanese-red-katana-collectible.webp?v=1755578213,1,Sandai Kitetsu Wooden Katana – Cursed Samurai Sword Replica (103 CM) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,999.00,active
sandai-kitetsu-wooden-katana-cursed-samurai-sword-replica-103-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/katana-sword-replica-red.webp?v=1755578263,2,Sandai Kitetsu Wooden Katana – Cursed Samurai Sword Replica (103 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
sandai-kitetsu-wooden-katana-cursed-samurai-sword-replica-103-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/red-katana-samurai-sword.webp?v=1755578317,3,Sandai Kitetsu Wooden Katana – Cursed Samurai Sword Replica (103 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
sandai-kitetsu-wooden-katana-cursed-samurai-sword-replica-103-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/samurai-red-katana-blade.webp?v=1755578371,4,Sandai Kitetsu Wooden Katana – Cursed Samurai Sword Replica (103 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
black-panther-solar-powered-bobblehead-marvel-collectible-14-5-cm,Black Panther Solar-Powered Bobblehead – Marvel Collectible (14.5 CM),"<p data-start=""94"" data-end=""535"" class="""">Unleash the power of Wakanda with this Black Panther Solar-Powered Bobblehead (14.5 CM)! Featuring a detailed design inspired by the iconic Marvel superhero, this bobblehead moves its head using solar energy—no batteries needed! Perfect for car dashboards, desks, or display shelves, this eco-friendly collectible is a must-have for Marvel fans, superhero enthusiasts, and collectors.</p>
<p data-start=""537"" data-end=""552"" class="""">Features:</p>
<ul data-start=""553"" data-end=""849"">
<li data-start=""553"" data-end=""604"" class="""">
<p data-start=""555"" data-end=""604"" class="""">14.5 CM tall Black Panther solar bobblehead</p>
</li>
<li data-start=""605"" data-end=""660"" class="""">
<p data-start=""607"" data-end=""660"" class="""">No batteries required – powered by solar energy</p>
</li>
<li data-start=""661"" data-end=""714"" class="""">
<p data-start=""663"" data-end=""714"" class="""">Intricate detailing with a sleek black finish</p>
</li>
<li data-start=""715"" data-end=""777"" class="""">
<p data-start=""717"" data-end=""777"" class="""">Durable and high-quality material for long-lasting use</p>
</li>
<li data-start=""778"" data-end=""849"" class="""">
<p data-start=""780"" data-end=""849"" class="""">Ideal for Marvel fans, collectors, and car dashboard decoration</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Black Panther Solar Bobblehead, Eco-Friendly Bobblehead, Marvel Superhero Collectible, Solar-Powered Dashboard Toy, Wakanda Forever Merchandise",true,Title,Default Title,,,,,,,,DFBHMRVL08,0.0,shopify,10,deny,manual,599.00,899.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/wakanda-forever-bobblehead-collectible.webp?v=1755578015,1,Black Panther Solar-Powered Bobblehead – Marvel Collectible (14.5 CM) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,300.00,active
black-panther-solar-powered-bobblehead-marvel-collectible-14-5-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/black-panther-bobblehead-figure_a6d7756e-3800-4c0f-815e-9f715267f093.webp?v=1755578066,2,Black Panther Solar-Powered Bobblehead – Marvel Collectible (14.5 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
black-panther-solar-powered-bobblehead-marvel-collectible-14-5-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/black-panther-car-dashboard-bobblehead.webp?v=1755578118,3,Black Panther Solar-Powered Bobblehead – Marvel Collectible (14.5 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
black-panther-solar-powered-bobblehead-marvel-collectible-14-5-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/marvel-black-panther-desk-toy.webp?v=1755578166,4,Black Panther Solar-Powered Bobblehead – Marvel Collectible (14.5 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
deadpool-solar-powered-bobblehead-marvel-collectible-14-5-cm,Deadpool Solar-Powered Bobblehead – Marvel Collectible (14.5 CM),"<p data-start=""89"" data-end=""592"" class="""">Add some Merc with a Mouth humor to your collection with this Deadpool Solar-Powered Bobblehead (14.5 CM)! Powered by solar energy—no batteries needed, this fun and quirky bobblehead brings Deadpool’s iconic red and black suit, expressive design, and signature attitude to life. Perfect for car dashboards, office desks, or display shelves, this eco-friendly collectible is a must-have for Marvel fans, superhero lovers, and Deadpool enthusiasts!</p>
<p data-start=""594"" data-end=""609"" class="""">Features:</p>
<ul data-start=""610"" data-end=""891"">
<li data-start=""610"" data-end=""656"" class="""">
<p data-start=""612"" data-end=""656"" class="""">14.5 CM tall Deadpool solar bobblehead</p>
</li>
<li data-start=""657"" data-end=""712"" class="""">
<p data-start=""659"" data-end=""712"" class="""">No batteries required – powered by solar energy</p>
</li>
<li data-start=""713"" data-end=""776"" class="""">
<p data-start=""715"" data-end=""776"" class="""">High-quality, durable material for long-lasting display</p>
</li>
<li data-start=""777"" data-end=""819"" class="""">
<p data-start=""779"" data-end=""819"" class="""">Fun and expressive Deadpool design</p>
</li>
<li data-start=""820"" data-end=""891"" class="""">
<p data-start=""822"" data-end=""891"" class="""">Ideal for Marvel fans, collectors, and car dashboard decoration</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Deadpool Solar Bobblehead, Eco-Friendly Deadpool Merchandise, Funny Bobblehead Gift, Marvel Superhero Collectible, Solar-Powered Dashboard Toy",true,Title,Default Title,,,,,,,,DFBHMRVL09,0.0,shopify,13,deny,manual,599.00,799.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/marvel-deadpool-desk-toy.webp?v=1755577912,1,Deadpool Solar-Powered Bobblehead – Marvel Collectible (14.5 CM) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,300.00,active
deadpool-solar-powered-bobblehead-marvel-collectible-14-5-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0664/7037/9585/files/deadpool-bobblehead-figure.webp?v=1755577967,2,Deadpool Solar-Powered Bobblehead – Marvel Collectible (14.5 CM) DemonFlare,,,,,,,,,,,,,,,,,,,,,,,
batman-bobblehead-dc-superhero-collectible-12-cm,Batman Bobblehead – DC Superhero Collectible (12 CM),"<p data-start=""77"" data-end=""518"" class="""">Bring the Dark Knight to your collection with this Batman Bobblehead (12 CM)! Designed with his iconic black cape, bat emblem, and intense stance, this bobblehead is a must-have for DC Comics fans, superhero collectors, and Batman enthusiasts. Made from high-quality PVC, it's perfect for car dashboards, desks, or display shelves—a great way to showcase your love for Gotham’s protector!</p>
<p data-start=""520"" data-end=""535"" class="""">Features:</p>
<ul data-start=""536"" data-end=""793"">
<li data-start=""536"" data-end=""572"" class="""">
<p data-start=""538"" data-end=""572"" class="""">12 CM tall Batman bobblehead</p>
</li>
<li data-start=""573"" data-end=""627"" class="""">
<p data-start=""575"" data-end=""627"" class="""">Intricate detailing with classic Batman design</p>
</li>
<li data-start=""628"" data-end=""679"" class="""">
<p data-start=""630"" data-end=""679"" class="""">Spring-mounted head for fun bobbling action</p>
</li>
<li data-start=""680"" data-end=""725"" class="""">
<p data-start=""682"" data-end=""725"" class="""">Durable and high-quality PVC material</p>
</li>
<li data-start=""726"" data-end=""793"" class="""">
<p data-start=""728"" data-end=""793"" class="""">Ideal for DC fans, collectors, and car dashboard decoration</p>
</li>
</ul>",DemonFlare,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Bobblehead Figures",Bobble Head,"Batman Bobblehead, Car Dashboard Bobblehead, DC Superhero Collectible, Fun Desk Toy, Gotham Knight Merchandise",true,Title,Default Title,,,,,,,,DFBHDC01,0.0,shopify,100,deny,manual,375.00,499.00,true,true,"",https://cdn.shopify.com/s/files/1/0664/7037/9585/files/dark-knight-bobblehead-collectible.webp?v=1755577802,1,Batman Bobblehead – DC Superhero Collectible (12 CM) DemonFlare,false,,,,,,,,,,,,,,0.0,0.0,,0,,kg,,200.00,active
